experiment_id,scenario_generator,scenario_variant_id,communication_profile,seed,method,finite_ok,load_clearance_ok,messages_ok,passed,rates_ok,shape_ok
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8901,harsh_4m_35loss_400ms,8901,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8902,nominal_full_mesh,8902,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8902,nominal_full_mesh,8902,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8902,nominal_full_mesh,8902,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8902,nominal_full_mesh,8902,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8902,nominal_full_mesh,8902,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8902,nominal_full_mesh,8902,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8902,nominal_full_mesh,8902,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8902,nominal_full_mesh,8902,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8902,radius_9m_low_loss,8902,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8902,radius_9m_low_loss,8902,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8902,radius_9m_low_loss,8902,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8902,radius_9m_low_loss,8902,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8902,radius_9m_low_loss,8902,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8902,radius_9m_low_loss,8902,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8902,radius_9m_low_loss,8902,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8902,radius_9m_low_loss,8902,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8902,radius_6m_moderate_loss,8902,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8902,radius_6m_moderate_loss,8902,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8902,radius_6m_moderate_loss,8902,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8902,radius_6m_moderate_loss,8902,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8902,radius_6m_moderate_loss,8902,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8902,radius_6m_moderate_loss,8902,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8902,radius_6m_moderate_loss,8902,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8902,radius_6m_moderate_loss,8902,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8902,radius_4m_loss_delay,8902,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8902,radius_4m_loss_delay,8902,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8902,radius_4m_loss_delay,8902,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8902,radius_4m_loss_delay,8902,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8902,radius_4m_loss_delay,8902,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8902,radius_4m_loss_delay,8902,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8902,radius_4m_loss_delay,8902,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8902,radius_4m_loss_delay,8902,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8902,harsh_4m_35loss_400ms,8902,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8902,harsh_4m_35loss_400ms,8902,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8902,harsh_4m_35loss_400ms,8902,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8902,harsh_4m_35loss_400ms,8902,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8902,harsh_4m_35loss_400ms,8902,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8902,harsh_4m_35loss_400ms,8902,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8902,harsh_4m_35loss_400ms,8902,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8902,harsh_4m_35loss_400ms,8902,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8903,nominal_full_mesh,8903,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8903,nominal_full_mesh,8903,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8903,nominal_full_mesh,8903,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8903,nominal_full_mesh,8903,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8903,nominal_full_mesh,8903,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8903,nominal_full_mesh,8903,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8903,nominal_full_mesh,8903,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_nominal_full_mesh_seed8903,nominal_full_mesh,8903,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8903,radius_9m_low_loss,8903,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8903,radius_9m_low_loss,8903,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8903,radius_9m_low_loss,8903,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8903,radius_9m_low_loss,8903,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8903,radius_9m_low_loss,8903,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8903,radius_9m_low_loss,8903,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8903,radius_9m_low_loss,8903,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_9m_low_loss_seed8903,radius_9m_low_loss,8903,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8903,radius_6m_moderate_loss,8903,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8903,radius_6m_moderate_loss,8903,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8903,radius_6m_moderate_loss,8903,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8903,radius_6m_moderate_loss,8903,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8903,radius_6m_moderate_loss,8903,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8903,radius_6m_moderate_loss,8903,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8903,radius_6m_moderate_loss,8903,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_6m_moderate_loss_seed8903,radius_6m_moderate_loss,8903,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8903,radius_4m_loss_delay,8903,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8903,radius_4m_loss_delay,8903,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8903,radius_4m_loss_delay,8903,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8903,radius_4m_loss_delay,8903,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8903,radius_4m_loss_delay,8903,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8903,radius_4m_loss_delay,8903,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8903,radius_4m_loss_delay,8903,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_radius_4m_loss_delay_seed8903,radius_4m_loss_delay,8903,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8903,harsh_4m_35loss_400ms,8903,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8903,harsh_4m_35loss_400ms,8903,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8903,harsh_4m_35loss_400ms,8903,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8903,harsh_4m_35loss_400ms,8903,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8903,harsh_4m_35loss_400ms,8903,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8903,harsh_4m_35loss_400ms,8903,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8903,harsh_4m_35loss_400ms,8903,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,over_robot_relay,over_robot_relay_harsh_4m_35loss_400ms_seed8903,harsh_4m_35loss_400ms,8903,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8900,nominal_full_mesh,8900,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8900,nominal_full_mesh,8900,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8900,nominal_full_mesh,8900,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8900,radius_6m_moderate_loss,8900,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8900,radius_6m_moderate_loss,8900,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8900,radius_6m_moderate_loss,8900,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8900,radius_6m_moderate_loss,8900,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8900,radius_6m_moderate_loss,8900,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8900,radius_6m_moderate_loss,8900,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8900,radius_6m_moderate_loss,8900,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8900,radius_6m_moderate_loss,8900,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_4m_loss_delay_seed8900,radius_4m_loss_delay,8900,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_4m_loss_delay_seed8900,radius_4m_loss_delay,8900,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_4m_loss_delay_seed8900,radius_4m_loss_delay,8900,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_4m_loss_delay_seed8900,radius_4m_loss_delay,8900,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_4m_loss_delay_seed8900,radius_4m_loss_delay,8900,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_4m_loss_delay_seed8900,radius_4m_loss_delay,8900,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_4m_loss_delay_seed8900,radius_4m_loss_delay,8900,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_4m_loss_delay_seed8900,radius_4m_loss_delay,8900,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_harsh_4m_35loss_400ms_seed8900,harsh_4m_35loss_400ms,8900,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_harsh_4m_35loss_400ms_seed8900,harsh_4m_35loss_400ms,8900,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_harsh_4m_35loss_400ms_seed8900,harsh_4m_35loss_400ms,8900,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_harsh_4m_35loss_400ms_seed8900,harsh_4m_35loss_400ms,8900,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_harsh_4m_35loss_400ms_seed8900,harsh_4m_35loss_400ms,8900,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_harsh_4m_35loss_400ms_seed8900,harsh_4m_35loss_400ms,8900,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_harsh_4m_35loss_400ms_seed8900,harsh_4m_35loss_400ms,8900,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_harsh_4m_35loss_400ms_seed8900,harsh_4m_35loss_400ms,8900,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8901,nominal_full_mesh,8901,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8901,nominal_full_mesh,8901,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8901,nominal_full_mesh,8901,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8901,nominal_full_mesh,8901,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8901,nominal_full_mesh,8901,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8901,nominal_full_mesh,8901,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8901,nominal_full_mesh,8901,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_nominal_full_mesh_seed8901,nominal_full_mesh,8901,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8901,radius_9m_low_loss,8901,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8901,radius_9m_low_loss,8901,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8901,radius_9m_low_loss,8901,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8901,radius_9m_low_loss,8901,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8901,radius_9m_low_loss,8901,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8901,radius_9m_low_loss,8901,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8901,radius_9m_low_loss,8901,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_9m_low_loss_seed8901,radius_9m_low_loss,8901,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8901,radius_6m_moderate_loss,8901,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8901,radius_6m_moderate_loss,8901,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8901,radius_6m_moderate_loss,8901,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8901,radius_6m_moderate_loss,8901,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8901,radius_6m_moderate_loss,8901,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8901,radius_6m_moderate_loss,8901,ours_connectivity_wrench_game,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8901,radius_6m_moderate_loss,8901,ours_delay_robust_repair,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_6m_moderate_loss_seed8901,radius_6m_moderate_loss,8901,reference_full_communication,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_4m_loss_delay_seed8901,radius_4m_loss_delay,8901,classic_centralized_global_mpc,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_4m_loss_delay_seed8901,radius_4m_loss_delay,8901,classic_decentralized_sensor_apf,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_4m_loss_delay_seed8901,radius_4m_loss_delay,8901,sota_centralized_cbf_networked,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_4m_loss_delay_seed8901,radius_4m_loss_delay,8901,sota_decentralized_cbba_relay,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_4m_loss_delay_seed8901,radius_4m_loss_delay,8901,sota_delay_tolerant_consensus,True,True,True,True,True,True
SP7_MC_communication_robustness_paper,under_robot_multi_load,under_robot_multi_load_radius_4m_loss_delay_seed8901,radius_4m_loss_delay,8901,ours_connectivity_wrench_game,True,True,True,True,True,True
